order_id,order_date,customer_id,region_id,ship_mode,payment_method,delivery_time_days,shipping_cost,order_priority
O202306212689,6/21/2023,CUST_1439,R03,Economy,iDEAL,7,15.49,Low
O202401052690,1/5/2024,CUST_2083,R05,Standard,SEPA,5,5.18,Urgent
O202301162691,1/16/2023,CUST_1839,R05,Express,PayPal,2,1.48,Urgent
O202406092692,6/9/2024,CUST_2164,R03,Express,PayPal,2,4.53,Medium
O202211072693,11/7/2022,CUST_1418,R02,Express,PayPal,3,6.21,Medium
O202310142694,10/14/2023,CUST_1296,R04,Standard,PayPal,5,13.72,Urgent
O202403192695,3/19/2024,CUST_1261,R04,Overnight,Bancontact,1,0.99,Low
O202409282696,9/28/2024,CUST_1531,R04,Economy,Visa,14,0.81,Medium
O202510122697,10/12/2025,CUST_1158,R01,Express,iDEAL,2,3.03,Medium
O202304022698,4/2/2023,CUST_1086,R02,Economy,Mastercard,4,2.64,Medium
O202306072699,6/7/2023,CUST_1999,R01,Express,Visa,2,14.44,Low
O202504122700,4/12/2025,CUST_1519,R02,Standard,SEPA,7,3.06,Medium
O202312092701,12/9/2023,CUST_2120,R03,Overnight,SEPA,1,2.24,Low
O202303182702,3/18/2023,CUST_1674,R03,Economy,Visa,9,7.01,Low
O202305222703,5/22/2023,CUST_1498,R04,Standard,Mastercard,9,5.25,Medium
O202407152704,7/15/2024,CUST_1080,R03,Express,Visa,3,10.26,High
O202406022705,6/2/2024,CUST_1328,R05,Standard,Visa,7,0.11,High
O202401182706,1/18/2024,CUST_1729,R01,Economy,SEPA,10,9.27,Low
O202307062707,7/6/2023,CUST_1650,R03,Express,PayPal,2,1.93,Medium
O202301022708,1/2/2023,CUST_1222,R04,Overnight,Visa,1,9.88,Low
O202407122709,7/12/2024,CUST_1630,R03,Standard,iDEAL,9,6.24,Low
O202407012710,7/1/2024,CUST_2093,R02,Economy,iDEAL,6,14.98,Low
O202307142711,7/14/2023,CUST_1507,R03,Express,SEPA,2,15.18,Urgent
O202408012712,8/1/2024,CUST_1560,R02,Overnight,Mastercard,1,11.47,Low
O202212232713,12/23/2022,CUST_1291,R02,Express,Visa,3,2.19,High
O202411052714,11/5/2024,CUST_1825,R03,Express,PayPal,1,14.9,High
O202307152715,7/15/2023,CUST_1889,R05,Express,Mastercard,2,1.3,Medium
O202309202716,9/20/2023,CUST_1021,R03,Overnight,Mastercard,1,15.43,Low
O202309222717,9/22/2023,CUST_1496,R03,Express,Visa,1,7.56,High
O202407292718,7/29/2024,CUST_1276,R04,Economy,SEPA,14,11.98,Urgent
O202503232719,3/23/2025,CUST_1415,R04,Overnight,Visa,1,11.18,Urgent
O202507242720,7/24/2025,CUST_1491,R02,Standard,Bancontact,10,12.66,Medium
O202302152721,2/15/2023,CUST_1347,R04,Express,SEPA,1,5.91,High
O202212092722,12/9/2022,CUST_2010,R03,Overnight,Visa,1,15.55,Low
O202405202723,5/20/2024,CUST_1375,R03,Overnight,PayPal,1,6.97,Medium
O202510252724,10/25/2025,CUST_1080,R04,Standard,Mastercard,8,6.93,Medium
O202402232725,2/23/2024,CUST_2190,R01,Economy,Mastercard,7,1.65,Low
O202310132726,10/13/2023,CUST_2048,R04,Express,SEPA,1,9.99,Urgent
O202503232727,3/23/2025,CUST_2057,R01,Express,SEPA,1,10.38,Medium
O202410222728,10/22/2024,CUST_1936,R04,Standard,iDEAL,9,9.23,High
O202304152729,4/15/2023,CUST_2154,R03,Economy,Visa,14,3.98,Medium
O202506152730,6/15/2025,CUST_1143,R01,Standard,Visa,8,15.9,High
O202508122731,8/12/2025,CUST_1982,R01,Standard,SEPA,9,12.35,Low
O202406012732,6/1/2024,CUST_2184,R03,Express,Visa,2,8.05,Medium
O202502272733,2/27/2025,CUST_1257,R02,Express,iDEAL,1,14.55,Low
O202303302734,3/30/2023,CUST_1527,R05,Economy,PayPal,8,2.6,Low
O202409122735,9/12/2024,CUST_1690,R02,Express,Visa,1,11.84,Low
O202303182736,3/18/2023,CUST_1719,R05,Standard,iDEAL,8,10.99,High
O202305232737,5/23/2023,CUST_1054,R03,Express,PayPal,2,3.67,Urgent
O202402132738,2/13/2024,CUST_1165,R01,Economy,iDEAL,4,5.35,High
O202403302739,3/30/2024,CUST_1133,R04,Express,Bancontact,1,4.16,Urgent
O202507252740,7/25/2025,CUST_2029,R04,Standard,SEPA,6,13.18,Medium
O202401182741,1/18/2024,CUST_2117,R02,Express,iDEAL,1,14.15,Low
O202402152742,2/15/2024,CUST_1849,R05,Economy,Bancontact,14,5.11,Medium
O202307042743,7/4/2023,CUST_1563,R03,Express,SEPA,2,6.75,Urgent
O202401202744,1/20/2024,CUST_1563,R02,Overnight,iDEAL,1,3.28,High
O202212042745,12/4/2022,CUST_2096,R03,Express,Mastercard,1,11.68,Low
O202404152746,4/15/2024,CUST_1054,R01,Express,Visa,3,12.78,Medium
O202503052747,3/5/2025,CUST_1610,R01,Economy,Visa,14,0.71,High
O202508222748,8/22/2025,CUST_1167,R05,Standard,SEPA,7,1.39,High
O202308032749,8/3/2023,CUST_1882,R05,Express,Visa,2,7.51,Urgent
O202311282750,11/28/2023,CUST_1377,R02,Overnight,iDEAL,1,7.63,High
O202401042751,1/4/2024,CUST_1263,R01,Overnight,Mastercard,1,10.6,Low
O202401112752,1/11/2024,CUST_1420,R05,Overnight,Mastercard,1,6.56,High
O202302012753,2/1/2023,CUST_1841,R05,Express,Visa,2,4.66,Medium
O202307082754,7/8/2023,CUST_1481,R01,Overnight,PayPal,1,7.26,Low
O202307312755,7/31/2023,CUST_1513,R04,Express,SEPA,3,3.7,Low
O202503162756,3/16/2025,CUST_1226,R03,Economy,Visa,11,12.46,Medium
O202510062757,10/6/2025,CUST_2001,R04,Economy,iDEAL,11,7.59,Urgent
O202411292758,11/29/2024,CUST_1131,R04,Standard,Bancontact,8,2.05,Medium
O202511042759,11/4/2025,CUST_2188,R04,Standard,Bancontact,10,2.56,Low
O202509032760,9/3/2025,CUST_1976,R04,Standard,PayPal,7,4.03,Low
O202508232761,8/23/2025,CUST_1840,R02,Economy,SEPA,11,3.56,High
O202301022762,1/2/2023,CUST_2022,R03,Overnight,SEPA,1,3.96,Medium
O202306082763,6/8/2023,CUST_1713,R04,Overnight,iDEAL,1,3.07,Low
O202306062764,6/6/2023,CUST_2105,R01,Express,SEPA,2,0.53,Low
O202407192765,7/19/2024,CUST_1667,R04,Standard,Mastercard,8,8.99,Low
O202301032766,1/3/2023,CUST_1841,R04,Standard,PayPal,8,0.13,High
O202506162767,6/16/2025,CUST_1153,R01,Express,Bancontact,3,2.97,Medium
O202410102768,10/10/2024,CUST_1476,R01,Economy,PayPal,7,4.26,High
O202505102769,5/10/2025,CUST_1188,R03,Express,Bancontact,3,13.95,Low
O202310042770,10/4/2023,CUST_1278,R02,Standard,SEPA,5,2.23,Medium
O202211192771,11/19/2022,CUST_1627,R01,Standard,PayPal,8,1.09,High
O202310222772,10/22/2023,CUST_1261,R03,Standard,SEPA,8,7.84,Medium
O202212022773,12/2/2022,CUST_1531,R02,Standard,SEPA,7,6.52,High
O202510042774,10/4/2025,CUST_1857,R05,Overnight,Mastercard,1,2.01,Low
O202407082775,7/8/2024,CUST_2020,R01,Economy,PayPal,13,7.5,High
O202212032776,12/3/2022,CUST_1241,R04,Express,Visa,1,2.5,Urgent
O202302052777,2/5/2023,CUST_1585,R05,Express,Visa,1,2.15,Urgent
O202503162778,3/16/2025,CUST_2086,R04,Economy,PayPal,13,10.84,Medium
O202302252779,2/25/2023,CUST_1535,R04,Standard,Visa,8,9.49,Medium
O202508212780,8/21/2025,CUST_1364,R03,Overnight,Bancontact,1,2.57,Urgent
O202212162781,12/16/2022,CUST_1557,R02,Standard,SEPA,6,8.16,Low
O202403162782,3/16/2024,CUST_1279,R04,Standard,Visa,7,10.99,Low
O202305182783,5/18/2023,CUST_2102,R02,Express,Bancontact,2,14.32,Urgent
O202302252784,2/25/2023,CUST_1045,R04,Overnight,Mastercard,1,7.34,Medium
O202309132785,9/13/2023,CUST_1944,R03,Economy,Bancontact,8,12.96,Medium
O202409082786,9/8/2024,CUST_1431,R03,Express,PayPal,1,10.71,Medium
O202307112787,7/11/2023,CUST_1150,R01,Overnight,Visa,1,1.81,High
O202308092788,8/9/2023,CUST_1057,R03,Standard,Bancontact,5,6.41,Low
O202312232789,12/23/2023,CUST_1109,R01,Overnight,Visa,1,1.2,Medium
O202407262790,7/26/2024,CUST_2122,R03,Economy,Visa,10,6.98,Medium
O202411182791,11/18/2024,CUST_2154,R05,Economy,Mastercard,9,1.91,Urgent
O202306112792,6/11/2023,CUST_2023,R05,Overnight,SEPA,1,12.63,High
O202510292793,10/29/2025,CUST_1443,R01,Overnight,Mastercard,1,12.34,Low
O202511012794,11/1/2025,CUST_1316,R03,Standard,Mastercard,10,5.88,Low
O202306072795,6/7/2023,CUST_1896,R05,Standard,Mastercard,6,5.54,Low
O202402152796,2/15/2024,CUST_1713,R01,Economy,Mastercard,14,10.03,Medium
O202310182797,10/18/2023,CUST_1442,R01,Overnight,Visa,1,7.91,High
O202508152798,8/15/2025,CUST_1444,R02,Standard,SEPA,10,12.89,Low
O202404142799,4/14/2024,CUST_1604,R03,Overnight,Mastercard,1,11.18,Urgent
O202507282800,7/28/2025,CUST_1661,R05,Overnight,Visa,1,9.02,Low
O202403172801,3/17/2024,CUST_2169,R05,Express,PayPal,1,0.14,Low
O202510252802,10/25/2025,CUST_2047,R03,Express,PayPal,3,15.32,Medium
O202505252803,5/25/2025,CUST_1746,R01,Express,Bancontact,2,12.52,Low
O202410212804,10/21/2024,CUST_1595,R03,Standard,iDEAL,5,0.35,Low
O202212202805,12/20/2022,CUST_1714,R03,Overnight,PayPal,1,5.65,Medium
O202504102806,4/10/2025,CUST_1090,R02,Express,Visa,3,9.8,Medium
O202308172807,8/17/2023,CUST_2164,R04,Standard,Bancontact,9,15.19,Low
O202306022808,6/2/2023,CUST_1977,R05,Express,Visa,3,0.91,Medium
O202412012809,12/1/2024,CUST_1121,R04,Economy,SEPA,13,10.75,Low
O202509072810,9/7/2025,CUST_2088,R05,Overnight,Mastercard,1,9.14,Medium
O202403122811,3/12/2024,CUST_1876,R02,Express,iDEAL,2,11.58,Low
O202407202812,7/20/2024,CUST_1944,R01,Express,SEPA,3,2.76,Medium
O202312012813,12/1/2023,CUST_1224,R04,Economy,Visa,8,13.77,Medium
O202504182814,4/18/2025,CUST_2100,R04,Express,Visa,1,4.46,High
O202309272815,9/27/2023,CUST_1437,R04,Express,Visa,3,7.59,High
O202506032816,6/3/2025,CUST_1715,R05,Economy,Visa,14,0.64,Medium
O202501062817,1/6/2025,CUST_1689,R01,Standard,Visa,6,3.69,High
O202307102818,7/10/2023,CUST_1033,R01,Standard,Mastercard,10,2.09,Medium
O202309282819,9/28/2023,CUST_1347,R04,Economy,PayPal,14,9.37,Medium
O202510132820,10/13/2025,CUST_1277,R04,Express,Bancontact,2,2.91,Low
O202401052821,1/5/2024,CUST_1626,R05,Express,Visa,1,15.87,Urgent
O202312022822,12/2/2023,CUST_1705,R04,Standard,Mastercard,9,11.9,Medium
O202304132823,4/13/2023,CUST_1706,R02,Standard,Visa,6,7.81,Medium
O202303192824,3/19/2023,CUST_1528,R04,Economy,SEPA,8,11.12,Urgent
O202412232825,12/23/2024,CUST_1704,R04,Express,Visa,2,7.6,High
O202212242826,12/24/2022,CUST_1619,R03,Standard,iDEAL,9,1.04,Urgent
O202401292827,1/29/2024,CUST_1976,R01,Standard,Bancontact,9,3.72,Urgent
O202402102828,2/10/2024,CUST_1354,R03,Standard,Bancontact,6,4.39,High
O202407302829,7/30/2024,CUST_1592,R01,Standard,Visa,6,7.24,Low
O202212252830,12/25/2022,CUST_1789,R03,Express,iDEAL,2,9.69,Urgent
O202309052831,9/5/2023,CUST_1354,R01,Standard,SEPA,10,13.9,High
O202510052832,10/5/2025,CUST_2197,R05,Overnight,Mastercard,1,15.89,Medium
O202408242833,8/24/2024,CUST_2168,R03,Standard,Mastercard,6,12.97,Low
O202509222834,9/22/2025,CUST_1952,R01,Standard,Bancontact,7,9.91,Medium
O202310092835,10/9/2023,CUST_1403,R01,Standard,iDEAL,9,6.92,High
O202406022836,6/2/2024,CUST_1494,R04,Overnight,Visa,1,12.68,Low
O202307082837,7/8/2023,CUST_1625,R01,Standard,Bancontact,9,6.75,Medium
O202410162838,10/16/2024,CUST_2057,R04,Overnight,PayPal,1,5.39,High
O202409242839,9/24/2024,CUST_2178,R02,Overnight,PayPal,1,9.87,Urgent
O202310272840,10/27/2023,CUST_1509,R03,Express,iDEAL,2,2.04,Medium
O202508242841,8/24/2025,CUST_1880,R01,Standard,iDEAL,5,11,High
O202407242842,7/24/2024,CUST_1463,R05,Economy,PayPal,4,10.99,Urgent
O202308272843,8/27/2023,CUST_1218,R04,Express,PayPal,3,4.72,Medium
O202406092844,6/9/2024,CUST_2100,R03,Economy,Visa,10,15.45,Urgent
O202503092845,3/9/2025,CUST_1401,R01,Standard,PayPal,8,1.2,High
O202302202846,2/20/2023,CUST_1415,R03,Express,SEPA,1,4.62,High
O202508292847,8/29/2025,CUST_1917,R04,Economy,iDEAL,11,14.24,Medium
O202505192848,5/19/2025,CUST_1969,R01,Standard,Mastercard,7,14.02,High
O202504022849,4/2/2025,CUST_1349,R01,Economy,SEPA,13,2.35,Low
O202403202850,3/20/2024,CUST_1512,R01,Overnight,Bancontact,1,0.63,Medium
O202312172851,12/17/2023,CUST_1197,R01,Standard,Visa,9,5.95,Low
O202311012852,11/1/2023,CUST_1885,R03,Standard,Visa,6,15.13,Medium
O202506192853,6/19/2025,CUST_1427,R01,Express,Visa,1,14.21,Medium
O202303292854,3/29/2023,CUST_1232,R04,Standard,Visa,9,7.3,Low
O202410152855,10/15/2024,CUST_1199,R02,Overnight,Mastercard,1,4.86,Low
O202501042856,1/4/2025,CUST_1913,R01,Standard,iDEAL,9,13.62,Low
O202508022857,8/2/2025,CUST_2102,R04,Express,SEPA,3,15.21,High
O202312202858,12/20/2023,CUST_1551,R02,Express,Visa,3,10.44,Medium
O202509212859,9/21/2025,CUST_1662,R03,Economy,iDEAL,8,10.84,Urgent
O202504222860,4/22/2025,CUST_1057,R04,Standard,Bancontact,5,4.34,Urgent
O202305232861,5/23/2023,CUST_1720,R04,Express,Visa,2,0.81,Low
O202304122862,4/12/2023,CUST_1362,R05,Overnight,Mastercard,1,6.98,Medium
O202412212863,12/21/2024,CUST_1489,R04,Express,Mastercard,1,14.23,Medium
O202507312864,7/31/2025,CUST_1617,R01,Economy,PayPal,8,13.29,Urgent
O202503282865,3/28/2025,CUST_1250,R03,Overnight,Visa,1,7.97,High
O202405152866,5/15/2024,CUST_1349,R04,Standard,PayPal,6,4,Medium
O202508272867,8/27/2025,CUST_2026,R04,Express,Bancontact,1,10.94,Medium
O202304182868,4/18/2023,CUST_1330,R03,Express,SEPA,1,9.33,Low
O202309232869,9/23/2023,CUST_1252,R01,Standard,Visa,8,11.14,High
O202401082870,1/8/2024,CUST_1284,R01,Overnight,SEPA,1,8.16,Low
O202503092871,3/9/2025,CUST_1929,R04,Standard,PayPal,10,11.71,Urgent
O202412172872,12/17/2024,CUST_1800,R01,Overnight,PayPal,1,9.4,Medium
O202304232873,4/23/2023,CUST_1203,R03,Economy,Visa,8,10.41,Urgent
O202505102874,5/10/2025,CUST_1819,R01,Express,SEPA,2,13.74,Urgent
O202501162875,1/16/2025,CUST_1096,R01,Express,Visa,3,14.81,Medium
O202308142876,8/14/2023,CUST_1448,R03,Overnight,PayPal,1,14.78,High
O202508022877,8/2/2025,CUST_2183,R01,Overnight,iDEAL,1,8.28,Low
O202308032878,8/3/2023,CUST_1998,R04,Express,Bancontact,2,4.4,Medium
O202211112879,11/11/2022,CUST_1883,R02,Economy,SEPA,12,0.65,Low
O202310152880,10/15/2023,CUST_1221,R04,Economy,Mastercard,14,12.52,Low
O202301112881,1/11/2023,CUST_2051,R03,Express,Mastercard,2,15.31,Medium
O202301162882,1/16/2023,CUST_1859,R03,Standard,PayPal,6,1.42,Medium
O202311242883,11/24/2023,CUST_1862,R04,Express,Visa,1,1.73,High
O202509072884,9/7/2025,CUST_2152,R01,Express,PayPal,2,5.16,Low
O202508172885,8/17/2025,CUST_1655,R01,Express,SEPA,2,9.08,High
O202410042886,10/4/2024,CUST_1154,R05,Express,Bancontact,3,4.03,Urgent
O202510072887,10/7/2025,CUST_1433,R01,Standard,Bancontact,9,3.19,Low
O202505232888,5/23/2025,CUST_1183,R04,Overnight,PayPal,1,15.24,Low
O202504032889,4/3/2025,CUST_1507,R04,Standard,SEPA,9,14.12,Low
O202504142890,4/14/2025,CUST_1513,R02,Express,SEPA,3,5.22,Medium
O202501012891,1/1/2025,CUST_1911,R02,Standard,iDEAL,10,1.77,Medium
O202504042892,4/4/2025,CUST_1265,R05,Express,iDEAL,2,6.71,Medium
O202312072893,12/7/2023,CUST_1806,R05,Express,Bancontact,3,13.34,Urgent
O202505262894,5/26/2025,CUST_1667,R03,Express,iDEAL,3,14.14,High
O202305052895,5/5/2023,CUST_1009,R03,Economy,Visa,11,9.68,High
O202408022896,8/2/2024,CUST_1261,R01,Express,iDEAL,3,1.61,Medium
O202307132897,7/13/2023,CUST_1749,R02,Standard,Visa,10,5.61,Urgent
O202310182898,10/18/2023,CUST_1625,R05,Express,SEPA,1,1.5,Low
O202503202899,3/20/2025,CUST_1836,R04,Economy,Visa,7,15.72,Low
O202301142900,1/14/2023,CUST_2066,R03,Overnight,Mastercard,1,6.11,Low
O202403072901,3/7/2024,CUST_2103,R02,Overnight,Visa,1,10.26,Low
O202408032902,8/3/2024,CUST_1715,R05,Standard,SEPA,7,0.98,Low
O202510192903,10/19/2025,CUST_1610,R04,Overnight,Visa,1,5.89,Medium
O202401092904,1/9/2024,CUST_1506,R03,Standard,Visa,9,14.07,Low
O202506112905,6/11/2025,CUST_1051,R03,Overnight,PayPal,1,14.8,Medium
O202304262906,4/26/2023,CUST_1241,R01,Express,Bancontact,1,2.77,Medium
O202409032907,9/3/2024,CUST_1495,R03,Express,Bancontact,3,7.81,Low
O202410032908,10/3/2024,CUST_1527,R04,Express,Visa,2,5.69,Medium
O202409222909,9/22/2024,CUST_1185,R05,Standard,Visa,7,1.55,Urgent
O202502102910,2/10/2025,CUST_1601,R02,Overnight,SEPA,1,3.46,Low
O202307202911,7/20/2023,CUST_1546,R03,Express,SEPA,1,15.34,Low
O202303012912,3/1/2023,CUST_1567,R04,Overnight,Visa,1,10.15,Low
O202302122913,2/12/2023,CUST_1895,R03,Express,iDEAL,3,9.78,Low
O202508292914,8/29/2025,CUST_1371,R05,Express,Bancontact,1,14.11,Low
O202303242915,3/24/2023,CUST_1270,R01,Express,Bancontact,1,1.75,Urgent
O202410102916,10/10/2024,CUST_1521,R01,Overnight,Bancontact,1,1.4,Low
O202311062917,11/6/2023,CUST_2188,R02,Express,SEPA,1,0.54,Medium
O202501102918,1/10/2025,CUST_1667,R02,Standard,Visa,10,4.01,Urgent
O202403292919,3/29/2024,CUST_1442,R03,Overnight,PayPal,1,13.14,Medium
O202503062920,3/6/2025,CUST_1670,R02,Overnight,Mastercard,1,12.12,Medium
O202211162921,11/16/2022,CUST_1477,R04,Economy,Mastercard,6,15.27,Urgent
O202508212922,8/21/2025,CUST_1991,R01,Express,Bancontact,3,10,Urgent
O202408162923,8/16/2024,CUST_1988,R02,Standard,iDEAL,6,11.97,Medium
O202301202924,1/20/2023,CUST_1551,R01,Standard,Visa,5,3.38,Medium
O202410012925,10/1/2024,CUST_2054,R03,Economy,Bancontact,11,4.52,Low
O202502242926,2/24/2025,CUST_1998,R04,Express,iDEAL,3,7.38,High
O202403092927,3/9/2024,CUST_1593,R05,Express,SEPA,1,11.35,Urgent
O202410252928,10/25/2024,CUST_1847,R05,Standard,PayPal,7,11.72,Low
O202307062929,7/6/2023,CUST_1954,R01,Express,Mastercard,2,12.06,Low
O202411202930,11/20/2024,CUST_1222,R04,Express,iDEAL,3,11.22,Low
O202411092931,11/9/2024,CUST_2188,R03,Overnight,Visa,1,0.67,Medium
O202402122932,2/12/2024,CUST_1449,R04,Economy,PayPal,6,13.45,Medium
O202405112933,5/11/2024,CUST_2057,R05,Economy,Mastercard,9,2.55,Medium
O202408292934,8/29/2024,CUST_1190,R05,Overnight,PayPal,1,9.38,Low
O202312112935,12/11/2023,CUST_1929,R03,Express,Bancontact,2,4.35,Low
O202308222936,8/22/2023,CUST_1880,R05,Express,Visa,1,7.53,Low
O202304082937,4/8/2023,CUST_1452,R04,Express,Mastercard,3,1.94,Low
O202312162938,12/16/2023,CUST_1741,R03,Overnight,SEPA,1,2.44,Low
O202411262939,11/26/2024,CUST_1068,R02,Economy,SEPA,14,4.87,Urgent
O202307312940,7/31/2023,CUST_1053,R05,Standard,Bancontact,8,10.65,Low
O202312112941,12/11/2023,CUST_1969,R04,Standard,Mastercard,10,4.69,Urgent
O202502032942,2/3/2025,CUST_1090,R01,Standard,Bancontact,9,4.84,Urgent
O202501122943,1/12/2025,CUST_1773,R05,Economy,iDEAL,7,10.91,High
O202407262944,7/26/2024,CUST_1431,R03,Standard,Mastercard,10,14.44,High
O202510202945,10/20/2025,CUST_1670,R01,Standard,Mastercard,7,6.81,Low
O202507042946,7/4/2025,CUST_1378,R03,Express,iDEAL,1,14.56,Medium
O202409012947,9/1/2024,CUST_1231,R03,Express,Mastercard,3,11.45,Urgent
O202310062948,10/6/2023,CUST_1970,R01,Economy,SEPA,8,3.07,Medium
O202403082949,3/8/2024,CUST_1519,R05,Express,Bancontact,2,5.64,Low
O202412312950,12/31/2024,CUST_1179,R01,Express,Visa,3,8.01,Low
O202412302951,12/30/2024,CUST_2065,R04,Standard,Mastercard,7,9.63,Low
O202212092952,12/9/2022,CUST_1859,R01,Standard,iDEAL,8,5.17,High
O202402142953,2/14/2024,CUST_1614,R05,Standard,Visa,9,3.63,Medium
O202402252954,2/25/2024,CUST_1208,R04,Standard,Visa,5,11.82,Low
O202506182955,6/18/2025,CUST_1862,R02,Express,SEPA,1,7.88,Medium
O202211052956,11/5/2022,CUST_1187,R03,Express,Visa,1,3.43,Low
O202411212957,11/21/2024,CUST_1370,R01,Standard,SEPA,6,1.59,Medium
O202401172958,1/17/2024,CUST_1150,R04,Express,Visa,2,10.94,Medium
O202303172959,3/17/2023,CUST_1597,R01,Standard,iDEAL,6,7.74,Medium
O202403152960,3/15/2024,CUST_1251,R03,Express,Mastercard,1,2.92,Low
O202212082961,12/8/2022,CUST_1975,R02,Economy,Visa,11,5.11,Low
O202211292962,11/29/2022,CUST_1016,R01,Economy,Visa,14,15.91,Medium
O202304122963,4/12/2023,CUST_2147,R03,Overnight,Visa,1,3.39,Medium
O202406252964,6/25/2024,CUST_1633,R04,Overnight,Mastercard,1,8.14,Urgent
O202306212965,6/21/2023,CUST_2187,R02,Overnight,PayPal,1,4.86,Low
O202306252966,6/25/2023,CUST_1233,R04,Economy,Visa,12,2.13,Medium
O202510272967,10/27/2025,CUST_1382,R01,Overnight,Visa,1,3.79,Medium
O202509302968,9/30/2025,CUST_1001,R04,Overnight,SEPA,1,10.23,Medium
O202312252969,12/25/2023,CUST_1300,R02,Express,SEPA,2,5.98,Low
O202401142970,1/14/2024,CUST_1418,R05,Economy,Visa,12,10.9,Low
O202311182971,11/18/2023,CUST_1924,R03,Express,PayPal,1,0.68,Medium
O202304302972,4/30/2023,CUST_1452,R02,Standard,Bancontact,8,11.57,Medium
O202510192973,10/19/2025,CUST_1441,R03,Express,Bancontact,3,11.95,High
O202501302974,1/30/2025,CUST_1309,R02,Standard,Visa,8,7.47,Medium
O202511042975,11/4/2025,CUST_1756,R03,Standard,Visa,6,5.31,Low
O202501222976,1/22/2025,CUST_1896,R03,Express,Bancontact,1,2.72,High
O202407052977,7/5/2024,CUST_1172,R04,Economy,Visa,9,13.67,Low
O202211252978,11/25/2022,CUST_1740,R04,Standard,iDEAL,9,1.18,Medium
O202410022979,10/2/2024,CUST_1057,R04,Overnight,Visa,1,8.42,Low
O202408172980,8/17/2024,CUST_1316,R05,Express,Bancontact,2,12.47,Low
O202403282981,3/28/2024,CUST_1607,R04,Standard,Bancontact,5,8.92,Medium
O202402092982,2/9/2024,CUST_1935,R04,Express,PayPal,3,0.64,Low
O202402192983,2/19/2024,CUST_1660,R01,Economy,Visa,5,2.61,Medium
O202505192984,5/19/2025,CUST_1221,R04,Express,SEPA,1,9.01,High
O202402272985,2/27/2024,CUST_1268,R01,Overnight,Visa,1,2.51,Medium
O202404072986,4/7/2024,CUST_1057,R03,Express,Visa,2,1.16,Low
O202301202987,1/20/2023,CUST_1746,R01,Express,PayPal,1,1.02,Medium
O202506182988,6/18/2025,CUST_1560,R04,Standard,SEPA,5,10.66,Low
O202410212989,10/21/2024,CUST_1901,R03,Standard,iDEAL,8,10.06,High
O202310012990,10/1/2023,CUST_1522,R01,Express,SEPA,3,4.91,Low
O202304142991,4/14/2023,CUST_1290,R02,Standard,Visa,5,12.01,Low
O202409172992,9/17/2024,CUST_2082,R04,Economy,Bancontact,11,14.39,Low
O202409232993,9/23/2024,CUST_1265,R05,Standard,Bancontact,10,7.72,Low
O202309102994,9/10/2023,CUST_1194,R04,Express,PayPal,2,14.35,Urgent
O202301222995,1/22/2023,CUST_1265,R03,Economy,Mastercard,9,11.23,Low
O202402152996,2/15/2024,CUST_1626,R04,Standard,Visa,6,10.48,Low
O202311242997,11/24/2023,CUST_1305,R01,Standard,PayPal,10,11,Low
O202405022998,5/2/2024,CUST_2074,R04,Express,PayPal,3,2.79,Urgent
O202310182999,10/18/2023,CUST_2189,R04,Economy,SEPA,9,14.22,Medium
O202212033000,12/3/2022,CUST_1335,R05,Standard,Visa,9,8.02,Medium
O202503173001,3/17/2025,CUST_1401,R05,Express,PayPal,3,2.16,Urgent
O202403233002,3/23/2024,CUST_1705,R04,Overnight,SEPA,1,12.7,Low
O202307273003,7/27/2023,CUST_1761,R02,Standard,SEPA,9,7.24,Medium
O202309153004,9/15/2023,CUST_1970,R04,Overnight,Visa,1,3.74,Low
O202211073005,11/7/2022,CUST_1800,R03,Standard,Visa,5,3.1,Low
O202303023006,3/2/2023,CUST_1239,R05,Economy,Mastercard,5,11,Low
O202410043007,10/4/2024,CUST_1363,R03,Express,Bancontact,1,8.42,Urgent
O202311083008,11/8/2023,CUST_1445,R04,Overnight,Bancontact,1,4.4,Low
O202411133009,11/13/2024,CUST_1241,R05,Express,PayPal,2,1.34,High
O202506143010,6/14/2025,CUST_1696,R05,Standard,PayPal,7,5.3,Medium
O202406143011,6/14/2024,CUST_1342,R02,Economy,iDEAL,12,2.87,Medium
O202407073012,7/7/2024,CUST_1776,R04,Standard,Visa,7,9.95,High
O202502133013,2/13/2025,CUST_1560,R04,Economy,iDEAL,6,10.54,Low
O202310313014,10/31/2023,CUST_1708,R04,Express,PayPal,2,5.16,Medium
O202510173015,10/17/2025,CUST_1550,R01,Economy,iDEAL,5,13.62,High
O202506093016,6/9/2025,CUST_1648,R02,Overnight,PayPal,1,10.38,Low
O202401263017,1/26/2024,CUST_1720,R04,Standard,Mastercard,10,0.78,Urgent
O202310183018,10/18/2023,CUST_1533,R01,Economy,Mastercard,5,8.03,Medium
O202403293019,3/29/2024,CUST_1829,R05,Express,SEPA,2,10.85,Urgent
O202310113020,10/11/2023,CUST_1632,R04,Economy,Visa,14,4.28,Urgent
O202211283021,11/28/2022,CUST_1872,R03,Economy,SEPA,13,11.57,Urgent
O202502243022,2/24/2025,CUST_1521,R04,Overnight,iDEAL,1,12.95,High
O202509283023,9/28/2025,CUST_2006,R01,Express,PayPal,1,13.55,Low
O202504153024,4/15/2025,CUST_1172,R01,Standard,Visa,5,2.63,High
